Month,Day,Time,Entrances
Nov,Tuesday,01:30-01:45PM,20
Nov,Tuesday,01:45-01:59PM,39
Nov,Tuesday,02:00-02:15PM,39
Nov,Tuesday,02:15-02:30PM,28
Nov,Tuesday,02:30-02:45PM,28
Nov,Tuesday,02:45-02:59PM,37
Nov,Tuesday,03:00-03:15PM,31
Nov,Tuesday,03:15-03:30PM,43
Nov,Tuesday,03:30-03:45PM,60
Nov,Tuesday,03:45-03:59PM,60
Nov,Tuesday,04:00-04:15PM,34
Nov,Tuesday,04:15-04:30PM,38
Nov,Tuesday,04:30-04:45PM,35
Nov,Tuesday,04:45-04:59PM,56
Nov,Tuesday,05:00-05:15PM,50
Nov,Tuesday,05:15-05:30PM,40
Nov,Tuesday,05:30-05:45PM,62
Nov,Tuesday,05:45-05:59PM,52
Nov,Tuesday,06:00-06:15PM,64
Nov,Tuesday,06:15-06:30PM,55
Nov,Tuesday,06:30-06:45PM,46
Nov,Tuesday,06:45-06:59PM,57
Nov,Tuesday,07:00-07:15PM,59
Nov,Tuesday,07:15-07:30PM,56
Nov,Tuesday,07:30-07:45PM,40
Nov,Tuesday,07:45-07:59PM,42
Nov,Tuesday,08:00-08:15PM,37
Nov,Tuesday,08:15-08:30PM,51
Nov,Tuesday,08:30-08:45PM,40
Nov,Tuesday,08:45-08:59PM,38
Nov,Tuesday,09:00-09:15PM,42
Nov,Tuesday,09:15-09:30PM,44
Nov,Tuesday,09:30-09:45PM,46
Nov,Tuesday,09:45-09:59PM,23
Nov,Tuesday,10:00-10:15PM,19
Nov,Tuesday,10:15-10:30PM,38
Nov,Tuesday,10:30-10:45PM,27
Nov,Tuesday,10:45-10:59PM,15
Nov,Tuesday,11:00-11:15PM,12
Nov,Tuesday,11:15-11:30PM,14
Nov,Wednesday,06:00-06:15AM,92
Nov,Wednesday,06:15-06:30AM,30
Nov,Wednesday,06:30-06:45AM,16
Nov,Wednesday,06:45-06:59AM,11
Nov,Wednesday,07:00-07:15AM,10
Nov,Wednesday,07:15-07:30AM,10
Nov,Wednesday,07:30-07:45AM,13
Nov,Wednesday,07:45-07:59AM,18
Nov,Wednesday,08:00-08:15AM,22
Nov,Wednesday,08:15-08:30AM,9
Nov,Wednesday,08:30-08:45AM,14
Nov,Wednesday,08:45-08:59AM,17
Nov,Wednesday,09:00-09:15AM,25
Nov,Wednesday,09:15-09:30AM,26
Nov,Wednesday,09:30-09:45AM,19
Nov,Wednesday,09:45-09:59AM,25
Nov,Wednesday,10:00-10:15AM,29
Nov,Wednesday,10:15-10:30AM,18
Nov,Wednesday,10:30-10:45AM,18
Nov,Wednesday,10:45-10:59AM,36
Nov,Wednesday,11:00-11:15AM,21
Nov,Wednesday,11:15-11:30AM,24
Nov,Wednesday,11:30-11:45AM,21
Nov,Wednesday,11:45-11:59AM,50
Nov,Wednesday,12:00-12:15PM,49
Nov,Wednesday,12:15-12:30PM,28
Nov,Wednesday,12:30-12:45PM,27
Nov,Wednesday,12:45-12:59PM,43
Nov,Wednesday,01:00-01:15PM,30
Nov,Wednesday,01:15-01:30PM,30
Nov,Wednesday,01:30-01:45PM,24
Nov,Wednesday,01:45-01:59PM,47
Nov,Wednesday,02:00-02:15PM,40
Nov,Wednesday,02:15-02:30PM,33
Nov,Wednesday,02:30-02:45PM,33
Nov,Wednesday,02:45-02:59PM,30
Nov,Wednesday,03:00-03:15PM,43
Nov,Wednesday,03:15-03:30PM,48
Nov,Wednesday,03:30-03:45PM,51
Nov,Wednesday,03:45-03:59PM,42
Nov,Wednesday,04:00-04:15PM,46
Nov,Wednesday,04:15-04:30PM,35
Nov,Wednesday,04:30-04:45PM,37
Nov,Wednesday,04:45-04:59PM,42
Nov,Wednesday,05:00-05:15PM,45
Nov,Wednesday,05:15-05:30PM,66
Nov,Wednesday,05:30-05:45PM,70
Nov,Wednesday,05:45-05:59PM,45
Nov,Wednesday,06:00-06:15PM,38
Nov,Wednesday,06:15-06:30PM,33
Nov,Wednesday,06:30-06:45PM,46
Nov,Wednesday,06:45-06:59PM,65
Nov,Wednesday,07:00-07:15PM,44
Nov,Wednesday,07:15-07:30PM,49
Nov,Wednesday,07:30-07:45PM,63
Nov,Wednesday,07:45-07:59PM,32
Nov,Wednesday,08:00-08:15PM,42
Nov,Wednesday,08:15-08:30PM,42
Nov,Wednesday,08:30-08:45PM,32
Nov,Wednesday,08:45-08:59PM,47
Nov,Wednesday,09:00-09:15PM,39
Nov,Wednesday,09:15-09:30PM,32
Nov,Wednesday,09:30-09:45PM,30
Nov,Wednesday,09:45-09:59PM,33
Nov,Wednesday,10:00-10:15PM,17
Nov,Wednesday,10:15-10:30PM,21
Nov,Wednesday,10:30-10:45PM,18
Nov,Wednesday,10:45-10:59PM,25
Nov,Wednesday,11:00-11:15PM,5
Nov,Wednesday,11:15-11:30PM,9
Nov,Wednesday,11:30-11:45PM,2
Dec,Thursday,05:45-05:59AM,6
Dec,Thursday,06:00-06:15AM,16
Dec,Thursday,06:15-06:30AM,10
Dec,Thursday,06:30-06:45AM,16
Dec,Thursday,06:45-06:59AM,8
Dec,Thursday,07:00-07:15AM,20
Dec,Thursday,07:15-07:30AM,28
Dec,Thursday,07:30-07:45AM,10
Dec,Thursday,07:45-07:59AM,1
Dec,Thursday,08:00-08:15AM,3
Dec,Thursday,08:15-08:30AM,11
Dec,Thursday,08:30-08:45AM,14
Dec,Thursday,08:45-08:59AM,11
Dec,Thursday,09:00-09:15AM,21
Dec,Thursday,09:15-09:30AM,22
Dec,Thursday,09:30-09:45AM,22
Dec,Thursday,09:45-09:59AM,15
Dec,Thursday,10:00-10:15AM,19
Dec,Thursday,10:15-10:30AM,14
Dec,Thursday,10:30-10:45AM,13
Dec,Thursday,10:45-10:59AM,27
Dec,Thursday,11:00-11:15AM,39
Dec,Thursday,11:15-11:30AM,27
Dec,Thursday,11:30-11:45AM,12
Dec,Thursday,11:45-11:59AM,25
Dec,Thursday,12:00-12:15PM,33
Dec,Thursday,12:15-12:30PM,26
Dec,Thursday,12:30-12:45PM,29
Dec,Thursday,12:45-12:59PM,32
Dec,Thursday,01:00-01:15PM,25
Dec,Thursday,01:15-01:30PM,30
Dec,Thursday,01:30-01:45PM,23
Dec,Thursday,01:45-01:59PM,34
Dec,Thursday,02:00-02:15PM,28
Dec,Thursday,02:15-02:30PM,28
Dec,Thursday,02:30-02:45PM,22
Dec,Thursday,02:45-02:59PM,26
Dec,Thursday,03:00-03:15PM,38
Dec,Thursday,03:15-03:30PM,30
Dec,Thursday,03:30-03:45PM,33
Dec,Thursday,03:45-03:59PM,38
Dec,Thursday,04:00-04:15PM,47
Dec,Thursday,04:15-04:30PM,38
Dec,Thursday,04:30-04:45PM,33
Dec,Thursday,04:45-04:59PM,22
Dec,Thursday,05:00-05:15PM,43
Dec,Thursday,05:15-05:30PM,47
Dec,Thursday,05:30-05:45PM,48
Dec,Thursday,05:45-05:59PM,34
Dec,Thursday,06:00-06:15PM,41
Dec,Thursday,06:15-06:30PM,47
Dec,Thursday,06:30-06:45PM,55
Dec,Thursday,06:45-06:59PM,44
Dec,Thursday,07:00-07:15PM,42
Dec,Thursday,07:15-07:30PM,24
Dec,Thursday,07:30-07:45PM,37
Dec,Thursday,07:45-07:59PM,45
Dec,Thursday,08:00-08:15PM,39
Dec,Thursday,08:15-08:30PM,31
Dec,Thursday,08:30-08:45PM,31
Dec,Thursday,08:45-08:59PM,25
Dec,Thursday,09:00-09:15PM,34
Dec,Thursday,09:15-09:30PM,37
Dec,Thursday,09:30-09:45PM,19
Dec,Thursday,09:45-09:59PM,19
Dec,Thursday,10:00-10:15PM,11
Dec,Thursday,10:15-10:30PM,15
Dec,Thursday,10:30-10:45PM,31
Dec,Thursday,10:45-10:59PM,36
Dec,Thursday,11:00-11:15PM,9
Dec,Thursday,11:15-11:30PM,6
Dec,Friday,05:45-05:59AM,8
Dec,Friday,06:00-06:15AM,12
Dec,Friday,06:15-06:30AM,9
Dec,Friday,06:30-06:45AM,10
Dec,Friday,06:45-06:59AM,26
Dec,Friday,07:00-07:15AM,7
Dec,Friday,07:15-07:30AM,6
Dec,Friday,07:30-07:45AM,18
Dec,Friday,07:45-07:59AM,15
Dec,Friday,08:00-08:15AM,11
Dec,Friday,08:15-08:30AM,7
Dec,Friday,08:30-08:45AM,14
Dec,Friday,08:45-08:59AM,15
Dec,Friday,09:00-09:15AM,9
Dec,Friday,09:15-09:30AM,11
Dec,Friday,09:30-09:45AM,24
Dec,Friday,09:45-09:59AM,15
Dec,Friday,10:00-10:15AM,16
Dec,Friday,10:15-10:30AM,15
Dec,Friday,10:30-10:45AM,9
Dec,Friday,10:45-10:59AM,23
Dec,Friday,11:00-11:15AM,46
Dec,Friday,11:15-11:30AM,31
Dec,Friday,11:30-11:45AM,19
Dec,Friday,11:45-11:59AM,36
Dec,Friday,12:00-12:15PM,28
Dec,Friday,12:15-12:30PM,18
Dec,Friday,12:30-12:45PM,24
Dec,Friday,12:45-12:59PM,25
Dec,Friday,01:00-01:15PM,41
Dec,Friday,01:15-01:30PM,29
Dec,Friday,01:30-01:45PM,36
Dec,Friday,01:45-01:59PM,45
Dec,Friday,02:00-02:15PM,32
Dec,Friday,02:15-02:30PM,33
Dec,Friday,02:30-02:45PM,28
Dec,Friday,02:45-02:59PM,33
Dec,Friday,03:00-03:15PM,27
Dec,Friday,03:15-03:30PM,25
Dec,Friday,03:30-03:45PM,35
Dec,Friday,03:45-03:59PM,38
Dec,Friday,04:00-04:15PM,29
Dec,Friday,04:15-04:30PM,40
Dec,Friday,04:30-04:45PM,28
Dec,Friday,04:45-04:59PM,37
Dec,Friday,05:00-05:15PM,43
Dec,Friday,05:15-05:30PM,51
Dec,Friday,05:30-05:45PM,44
Dec,Friday,05:45-05:59PM,26
Dec,Friday,06:00-06:15PM,25
Dec,Friday,06:15-06:30PM,26
Dec,Friday,06:30-06:45PM,21
Dec,Friday,06:45-06:59PM,9
Dec,Saturday,10:00-10:15AM,27
Dec,Saturday,10:15-10:30AM,22
Dec,Saturday,10:30-10:45AM,19
Dec,Saturday,10:45-10:59AM,21
Dec,Saturday,11:00-11:15AM,19
Dec,Saturday,11:15-11:30AM,27
Dec,Saturday,11:30-11:45AM,23
Dec,Saturday,11:45-11:59AM,22
Dec,Saturday,12:00-12:15PM,18
Dec,Saturday,12:15-12:30PM,18
Dec,Saturday,12:30-12:45PM,20
Dec,Saturday,12:45-12:59PM,14
Dec,Saturday,01:00-01:15PM,28
Dec,Saturday,01:15-01:30PM,22
Dec,Saturday,01:30-01:45PM,23
Dec,Saturday,01:45-01:59PM,19
Dec,Saturday,02:00-02:15PM,11
Dec,Saturday,02:15-02:30PM,25
Dec,Saturday,02:30-02:45PM,15
Dec,Saturday,02:45-02:59PM,24
Dec,Saturday,03:00-03:15PM,29
Dec,Saturday,03:15-03:30PM,22
Dec,Saturday,03:30-03:45PM,31
Dec,Saturday,03:45-03:59PM,22
Dec,Saturday,04:00-04:15PM,24
Dec,Saturday,04:15-04:30PM,28
Dec,Saturday,04:30-04:45PM,20
Dec,Saturday,04:45-04:59PM,22
Dec,Saturday,05:00-05:15PM,17
Dec,Saturday,05:15-05:30PM,28
Dec,Saturday,05:30-05:45PM,25
Dec,Saturday,05:45-05:59PM,33
Dec,Saturday,06:00-06:15PM,21
Dec,Saturday,06:15-06:30PM,15
Dec,Saturday,06:30-06:45PM,6
Dec,Saturday,06:45-06:59PM,3
Dec,Sunday,12:00-12:15PM,40
Dec,Sunday,12:15-12:30PM,26
Dec,Sunday,12:30-12:45PM,23
Dec,Sunday,12:45-12:59PM,16
Dec,Sunday,01:00-01:15PM,22
Dec,Sunday,01:15-01:30PM,15
Dec,Sunday,01:30-01:45PM,18
Dec,Sunday,01:45-01:59PM,19
Dec,Sunday,02:00-02:15PM,17
Dec,Sunday,02:15-02:30PM,21
Dec,Sunday,02:30-02:45PM,14
Dec,Sunday,02:45-02:59PM,9
Dec,Sunday,03:00-03:15PM,20
Dec,Sunday,03:15-03:30PM,18
Dec,Sunday,03:30-03:45PM,31
Dec,Sunday,03:45-03:59PM,18
Dec,Sunday,04:00-04:15PM,20
Dec,Sunday,04:15-04:30PM,28
Dec,Sunday,04:30-04:45PM,17
Dec,Sunday,04:45-04:59PM,30
Dec,Sunday,05:00-05:15PM,30
Dec,Sunday,05:15-05:30PM,25
Dec,Sunday,05:30-05:45PM,22
Dec,Sunday,05:45-05:59PM,29
Dec,Sunday,06:00-06:15PM,28
Dec,Sunday,06:15-06:30PM,26
Dec,Sunday,06:30-06:45PM,33
Dec,Sunday,06:45-06:59PM,23
Dec,Sunday,07:00-07:15PM,28
Dec,Sunday,07:15-07:30PM,39
Dec,Sunday,07:30-07:45PM,19
Dec,Sunday,07:45-07:59PM,44
Dec,Sunday,08:00-08:15PM,19
Dec,Sunday,08:15-08:30PM,20
Dec,Sunday,08:30-08:45PM,24
Dec,Sunday,08:45-08:59PM,17
Dec,Sunday,09:00-09:15PM,21
Dec,Sunday,09:15-09:30PM,11
Dec,Sunday,09:30-09:45PM,24
Dec,Sunday,09:45-09:59PM,30
Dec,Sunday,10:00-10:15PM,9
Dec,Sunday,10:15-10:30PM,14
Dec,Sunday,10:30-10:45PM,14
Dec,Sunday,10:45-10:59PM,4
Dec,Sunday,11:00-11:15PM,8
Dec,Sunday,11:15-11:30PM,3
Dec,Sunday,11:30-11:45PM,1
Dec,Monday,05:45-05:59AM,15
Dec,Monday,06:00-06:15AM,21
Dec,Monday,06:15-06:30AM,26
Dec,Monday,06:30-06:45AM,11
Dec,Monday,06:45-06:59AM,12
Dec,Monday,07:00-07:15AM,10
Dec,Monday,07:15-07:30AM,6
Dec,Monday,07:30-07:45AM,17
Dec,Monday,07:45-07:59AM,8
Dec,Monday,08:00-08:15AM,11
Dec,Monday,08:15-08:30AM,12
Dec,Monday,08:30-08:45AM,10
Dec,Monday,08:45-08:59AM,12
Dec,Monday,09:00-09:15AM,21
Dec,Monday,09:15-09:30AM,32
Dec,Monday,09:30-09:45AM,15
Dec,Monday,09:45-09:59AM,20
Dec,Monday,10:00-10:15AM,25
Dec,Monday,10:15-10:30AM,10
Dec,Monday,10:30-10:45AM,23
Dec,Monday,10:45-10:59AM,28
Dec,Monday,11:00-11:15AM,31
Dec,Monday,11:15-11:30AM,24
Dec,Monday,11:30-11:45AM,19
Dec,Monday,11:45-11:59AM,36
Dec,Monday,12:00-12:15PM,46
Dec,Monday,12:15-12:30PM,22
Dec,Monday,12:30-12:45PM,20
Dec,Monday,12:45-12:59PM,28
Dec,Monday,01:00-01:15PM,32
Dec,Monday,01:15-01:30PM,26
Dec,Monday,01:30-01:45PM,29
Dec,Monday,01:45-01:59PM,47
Dec,Monday,02:00-02:15PM,41
Dec,Monday,02:15-02:30PM,28
Dec,Monday,02:30-02:45PM,30
Dec,Monday,02:45-02:59PM,51
Dec,Monday,03:00-03:15PM,48
Dec,Monday,03:15-03:30PM,49
Dec,Monday,03:30-03:45PM,28
Dec,Monday,03:45-03:59PM,40
Dec,Monday,04:00-04:15PM,26
Dec,Monday,04:15-04:30PM,36
Dec,Monday,04:30-04:45PM,45
Dec,Monday,04:45-04:59PM,37
Dec,Monday,05:00-05:15PM,32
Dec,Monday,05:15-05:30PM,55
Dec,Monday,05:30-05:45PM,39
Dec,Monday,05:45-05:59PM,44
Dec,Monday,06:00-06:15PM,39
Dec,Monday,06:15-06:30PM,37
Dec,Monday,06:30-06:45PM,44
Dec,Monday,06:45-06:59PM,47
Dec,Monday,07:00-07:15PM,42
Dec,Monday,07:15-07:30PM,39
Dec,Monday,07:30-07:45PM,55
Dec,Monday,07:45-07:59PM,54
Dec,Monday,08:00-08:15PM,28
Dec,Monday,08:15-08:30PM,37
Dec,Monday,08:30-08:45PM,47
Dec,Monday,08:45-08:59PM,45
Dec,Monday,09:00-09:15PM,30
Dec,Monday,09:15-09:30PM,38
Dec,Monday,09:30-09:45PM,32
Dec,Monday,09:45-09:59PM,35
Dec,Monday,10:00-10:15PM,22
Dec,Monday,10:15-10:30PM,32
Dec,Monday,10:30-10:45PM,25
Dec,Monday,10:45-10:59PM,20
Dec,Monday,11:00-11:15PM,9
Dec,Monday,11:15-11:30PM,6
Dec,Tuesday,05:45-05:59AM,9
Dec,Tuesday,06:00-06:15AM,20
Dec,Tuesday,06:15-06:30AM,16
Dec,Tuesday,06:30-06:45AM,14
Dec,Tuesday,06:45-06:59AM,18
Dec,Tuesday,07:00-07:15AM,5
Dec,Tuesday,07:15-07:30AM,22
Dec,Tuesday,07:30-07:45AM,16
Dec,Tuesday,07:45-07:59AM,11
Dec,Tuesday,08:00-08:15AM,12
Dec,Tuesday,08:15-08:30AM,12
Dec,Tuesday,08:30-08:45AM,9
Dec,Tuesday,08:45-08:59AM,10
Dec,Tuesday,09:00-09:15AM,12
Dec,Tuesday,09:15-09:30AM,23
Dec,Tuesday,09:30-09:45AM,17
Dec,Tuesday,09:45-09:59AM,9
Dec,Tuesday,10:00-10:15AM,14
Dec,Tuesday,10:15-10:30AM,21
Dec,Tuesday,10:30-10:45AM,21
Dec,Tuesday,10:45-10:59AM,28
Dec,Tuesday,11:00-11:15AM,21
Dec,Tuesday,11:15-11:30AM,19
Dec,Tuesday,11:30-11:45AM,18
Dec,Tuesday,11:45-11:59AM,25
Dec,Tuesday,12:00-12:15PM,35
Dec,Tuesday,12:15-12:30PM,30
Dec,Tuesday,12:30-12:45PM,30
Dec,Tuesday,12:45-12:59PM,21
Dec,Tuesday,01:00-01:15PM,19
Dec,Tuesday,01:15-01:30PM,22
Dec,Tuesday,01:30-01:45PM,33
Dec,Tuesday,01:45-01:59PM,36
Dec,Tuesday,02:00-02:15PM,34
Dec,Tuesday,02:15-02:30PM,33
Dec,Tuesday,02:30-02:45PM,26
Dec,Tuesday,02:45-02:59PM,19
Dec,Tuesday,03:00-03:15PM,28
Dec,Tuesday,03:15-03:30PM,40
Dec,Tuesday,03:30-03:45PM,32
Dec,Tuesday,03:45-03:59PM,41
Dec,Tuesday,04:00-04:15PM,34
Dec,Tuesday,04:15-04:30PM,46
Dec,Tuesday,04:30-04:45PM,39
Dec,Tuesday,04:45-04:59PM,50
Dec,Tuesday,05:00-05:15PM,49
Dec,Tuesday,05:15-05:30PM,49
Dec,Tuesday,05:30-05:45PM,51
Dec,Tuesday,05:45-05:59PM,37
Dec,Tuesday,06:00-06:15PM,51
Dec,Tuesday,06:15-06:30PM,64
Dec,Tuesday,06:30-06:45PM,51
Dec,Tuesday,06:45-06:59PM,52
Dec,Tuesday,07:00-07:15PM,53
Dec,Tuesday,07:15-07:30PM,37
Dec,Tuesday,07:30-07:45PM,45
Dec,Tuesday,07:45-07:59PM,49
Dec,Tuesday,08:00-08:15PM,42
Dec,Tuesday,08:15-08:30PM,51
Dec,Tuesday,08:30-08:45PM,47
Dec,Tuesday,08:45-08:59PM,47
Dec,Tuesday,09:00-09:15PM,36
Dec,Tuesday,09:15-09:30PM,34
Dec,Tuesday,09:30-09:45PM,23
Dec,Tuesday,09:45-09:59PM,37
Dec,Tuesday,10:00-10:15PM,33
Dec,Tuesday,10:15-10:30PM,41
Dec,Tuesday,10:30-10:45PM,19
Dec,Tuesday,10:45-10:59PM,10
Dec,Tuesday,11:00-11:15PM,11
Dec,Tuesday,11:15-11:30PM,4
Dec,Tuesday,11:30-11:45PM,1
Dec,Wednesday,05:45-05:59AM,1
Dec,Wednesday,06:00-06:15AM,21
Dec,Wednesday,06:15-06:30AM,47
Dec,Wednesday,06:30-06:45AM,10
Dec,Wednesday,06:45-06:59AM,10
Dec,Wednesday,07:00-07:15AM,18
Dec,Wednesday,07:15-07:30AM,8
Dec,Wednesday,07:30-07:45AM,11
Dec,Wednesday,07:45-07:59AM,9
Dec,Wednesday,08:00-08:15AM,16
Dec,Wednesday,08:15-08:30AM,7
Dec,Wednesday,08:30-08:45AM,8
Dec,Wednesday,08:45-08:59AM,21
Dec,Wednesday,09:00-09:15AM,20
Dec,Wednesday,09:15-09:30AM,11
Dec,Wednesday,09:30-09:45AM,19
Dec,Wednesday,09:45-09:59AM,22
Dec,Wednesday,10:00-10:15AM,19
Dec,Wednesday,10:15-10:30AM,27
Dec,Wednesday,10:30-10:45AM,16
Dec,Wednesday,10:45-10:59AM,24
Dec,Wednesday,11:00-11:15AM,29
Dec,Wednesday,11:15-11:30AM,30
Dec,Wednesday,11:30-11:45AM,34
Dec,Wednesday,11:45-11:59AM,31
Dec,Wednesday,12:00-12:15PM,41
Dec,Wednesday,12:15-12:30PM,27
Dec,Wednesday,12:30-12:45PM,16
Dec,Wednesday,12:45-12:59PM,29
Dec,Wednesday,01:00-01:15PM,23
Dec,Wednesday,01:15-01:30PM,21
Dec,Wednesday,01:30-01:45PM,23
Dec,Wednesday,01:45-01:59PM,27
Dec,Wednesday,02:00-02:15PM,21
Dec,Wednesday,02:15-02:30PM,29
Dec,Wednesday,02:30-02:45PM,33
Dec,Wednesday,02:45-02:59PM,43
Dec,Wednesday,03:00-03:15PM,31
Dec,Wednesday,03:15-03:30PM,41
Dec,Wednesday,03:30-03:45PM,35
Dec,Wednesday,03:45-03:59PM,41
Dec,Wednesday,04:00-04:15PM,55
Dec,Wednesday,04:15-04:30PM,46
Dec,Wednesday,04:30-04:45PM,33
Dec,Wednesday,04:45-04:59PM,43
Dec,Wednesday,05:00-05:15PM,39
Dec,Wednesday,05:15-05:30PM,50
Dec,Wednesday,05:30-05:45PM,39
Dec,Wednesday,05:45-05:59PM,37
Dec,Wednesday,06:00-06:15PM,36
Dec,Wednesday,06:15-06:30PM,39
Dec,Wednesday,06:30-06:45PM,50
Dec,Wednesday,06:45-06:59PM,47
Dec,Wednesday,07:00-07:15PM,38
Dec,Wednesday,07:15-07:30PM,39
Dec,Wednesday,07:30-07:45PM,29
Dec,Wednesday,07:45-07:59PM,43
Dec,Wednesday,08:00-08:15PM,43
Dec,Wednesday,08:15-08:30PM,35
Dec,Wednesday,08:30-08:45PM,40
Dec,Wednesday,08:45-08:59PM,49
Dec,Wednesday,09:00-09:15PM,34
Dec,Wednesday,09:15-09:30PM,34
Dec,Wednesday,09:30-09:45PM,27
Dec,Wednesday,09:45-09:59PM,18
Dec,Wednesday,10:00-10:15PM,29
Dec,Wednesday,10:15-10:30PM,20
Dec,Wednesday,10:30-10:45PM,22
Dec,Wednesday,10:45-10:59PM,16
Dec,Wednesday,11:00-11:15PM,12
Dec,Wednesday,11:15-11:30PM,7
Dec,Wednesday,11:30-11:45PM,2
Dec,Thursday,05:45-05:59AM,6
Dec,Thursday,06:00-06:15AM,13
Dec,Thursday,06:15-06:30AM,7
Dec,Thursday,06:30-06:45AM,11
Dec,Thursday,06:45-06:59AM,15
Dec,Thursday,07:00-07:15AM,3
Dec,Thursday,07:15-07:30AM,20
Dec,Thursday,07:30-07:45AM,17
Dec,Thursday,07:45-07:59AM,6
Dec,Thursday,08:00-08:15AM,13
Dec,Thursday,08:15-08:30AM,7
Dec,Thursday,08:30-08:45AM,9
Dec,Thursday,08:45-08:59AM,16
Dec,Thursday,09:00-09:15AM,20
Dec,Thursday,09:15-09:30AM,20
Dec,Thursday,09:30-09:45AM,17
Dec,Thursday,09:45-09:59AM,15
Dec,Thursday,10:00-10:15AM,15
Dec,Thursday,10:15-10:30AM,18
Dec,Thursday,10:30-10:45AM,19
Dec,Thursday,10:45-10:59AM,23
Dec,Thursday,11:00-11:15AM,18
Dec,Thursday,11:15-11:30AM,23
Dec,Thursday,11:30-11:45AM,29
Dec,Thursday,11:45-11:59AM,27
Dec,Thursday,12:00-12:15PM,42
Dec,Thursday,12:15-12:30PM,22
Dec,Thursday,12:30-12:45PM,20
Dec,Thursday,12:45-12:59PM,16
Dec,Thursday,01:00-01:15PM,19
Dec,Thursday,01:15-01:30PM,20
Dec,Thursday,01:30-01:45PM,23
Dec,Thursday,01:45-01:59PM,19
Dec,Thursday,02:00-02:15PM,24
Dec,Thursday,02:15-02:30PM,23
Dec,Thursday,02:30-02:45PM,24
Dec,Thursday,02:45-02:59PM,32
Dec,Thursday,03:00-03:15PM,33
Dec,Thursday,03:15-03:30PM,27
Dec,Thursday,03:30-03:45PM,42
Dec,Thursday,03:45-03:59PM,32
Dec,Thursday,04:00-04:15PM,29
Dec,Thursday,04:15-04:30PM,24
Dec,Thursday,04:30-04:45PM,39
Dec,Thursday,04:45-04:59PM,34
Dec,Thursday,05:00-05:15PM,24
Dec,Thursday,05:15-05:30PM,35
Dec,Thursday,05:30-05:45PM,43
Dec,Thursday,05:45-05:59PM,39
Dec,Thursday,06:00-06:15PM,42
Dec,Thursday,06:15-06:30PM,39
Dec,Thursday,06:30-06:45PM,52
Dec,Thursday,06:45-06:59PM,34
Dec,Thursday,07:00-07:15PM,36
Dec,Thursday,07:15-07:30PM,42
Dec,Thursday,07:30-07:45PM,20
Dec,Thursday,07:45-07:59PM,25
Dec,Thursday,08:00-08:15PM,25
Dec,Thursday,08:15-08:30PM,20
Dec,Thursday,08:30-08:45PM,35
Dec,Thursday,08:45-08:59PM,30
Dec,Thursday,09:00-09:15PM,31
Dec,Thursday,09:15-09:30PM,14
Dec,Thursday,09:30-09:45PM,15
Dec,Thursday,09:45-09:59PM,16
Dec,Thursday,10:00-10:15PM,23
Dec,Thursday,10:15-10:30PM,12
Dec,Thursday,10:30-10:45PM,12
Dec,Thursday,10:45-10:59PM,7
Dec,Thursday,11:00-11:15PM,1
Dec,Thursday,11:15-11:30PM,4
Dec,Thursday,11:30-11:45PM,1
Dec,Friday,06:00-06:15AM,16
Dec,Friday,06:15-06:30AM,6
Dec,Friday,06:30-06:45AM,3
Dec,Friday,06:45-06:59AM,22
Dec,Friday,07:00-07:15AM,5
Dec,Friday,07:15-07:30AM,3
Dec,Friday,07:30-07:45AM,6
Dec,Friday,07:45-07:59AM,12
Dec,Friday,08:00-08:15AM,4
Dec,Friday,08:15-08:30AM,13
Dec,Friday,08:30-08:45AM,3
Dec,Friday,08:45-08:59AM,6
Dec,Friday,09:00-09:15AM,6
Dec,Friday,09:15-09:30AM,15
Dec,Friday,09:30-09:45AM,13
Dec,Friday,09:45-09:59AM,4
Dec,Friday,10:00-10:15AM,14
Dec,Friday,10:15-10:30AM,12
Dec,Friday,10:30-10:45AM,14
Dec,Friday,10:45-10:59AM,18
Dec,Friday,11:00-11:15AM,16
Dec,Friday,11:15-11:30AM,21
Dec,Friday,11:30-11:45AM,17
Dec,Friday,11:45-11:59AM,25
Dec,Friday,12:00-12:15PM,34
Dec,Friday,12:15-12:30PM,27
Dec,Friday,12:30-12:45PM,19
Dec,Friday,12:45-12:59PM,33
Dec,Friday,01:00-01:15PM,30
Dec,Friday,01:15-01:30PM,27
Dec,Friday,01:30-01:45PM,22
Dec,Friday,01:45-01:59PM,44
Dec,Friday,02:00-02:15PM,29
Dec,Friday,02:15-02:30PM,19
Dec,Friday,02:30-02:45PM,25
Dec,Friday,02:45-02:59PM,26
Dec,Friday,03:00-03:15PM,40
Dec,Friday,03:15-03:30PM,20
Dec,Friday,03:30-03:45PM,23
Dec,Friday,03:45-03:59PM,43
Dec,Friday,04:00-04:15PM,24
Dec,Friday,04:15-04:30PM,37
Dec,Friday,04:30-04:45PM,26
Dec,Friday,04:45-04:59PM,26
Dec,Friday,05:00-05:15PM,33
Dec,Friday,05:15-05:30PM,49
Dec,Friday,05:30-05:45PM,26
Dec,Friday,05:45-05:59PM,32
Dec,Friday,06:00-06:15PM,13
Dec,Friday,06:15-06:30PM,15
Dec,Friday,06:30-06:45PM,33
Dec,Friday,06:45-06:59PM,26
Dec,Friday,07:00-07:15PM,28
Dec,Friday,07:15-07:30PM,26
Dec,Friday,07:30-07:45PM,21
Dec,Friday,07:45-07:59PM,26
Dec,Friday,08:00-08:15PM,26
